HS 2007 Product Code,HS 2007 Product Description,SITC Revision 4 Product Code,SITC Revision 4 Product Description
020840,"Meat & edible offal of whales, dolphins & porpoises (order Cetacea); of manatees & dugongs (order Sirenia), fresh/chilled/frozen",01299,"Meat & edible meat offal other than headings 012.91 & 012.93, n.e.s., fresh, chilled/frozen"
020850,"Meat & edible offal of reptiles, incl. snakes & turtles, fresh/chilled/frozen",01299,"Meat & edible meat offal other than headings 012.91 & 012.93, n.e.s., fresh, chilled/frozen"
020890,"Meat&edible meat offal, n.e.s., fresh/chilled/frozen",01299,"Meat & edible meat offal other than headings 012.91 & 012.93, n.e.s., fresh, chilled/frozen"
020900,"Pig fat (free of lean meat) & poultry fat (not rendered/othw. extracted), fresh/chilled/frozen/salted/in brine/dried/smoked",41131,"Pig fat free of lean meat & poultry fat (not rendered), fresh, chilled, frozen, salted, in brine, dried/smoked"
021011,"Hams, shoulders & cuts thereof , of swine, salted/in brine/dried/smoked, bone-in",01611,"Hams, shoulders & cuts thereof, of swine, with bone in, salted, dried/smoked"
021012,"Bellies (streaky) & cuts thereof , of swine, salted/in brine/dried/smoked",01612,Bellies (streaky) of swine & cuts thereof
021019,"Meat of swine (excl. hams/shoulders & cuts thereof & bellies (streaky) & cuts thereof ), salted/in brine/dried/smoked",01619,"Other salted, dried/smoked meat of swine"
021020,"Meat of bovine animals, salted/in brine/dried/smoked",01681,"Meat of bovine animals, salted, in brine, dried/smoked"
021091,"Meat & edible meat offal of primates, salted/in brine/dried/smoked, incl. edible flours/meals",01689,"Other meat & edible meat offal salted, in brine, dried/smoked; edible flours & meals of meat/meat offal"
021092,"Meat & edible meat offal of whales/dolphins/porpoises (order Cetacea)/manatees & dugongs (order Sirenia), salted/in brine/dried/smoked, incl. edible flours/meals",01689,"Other meat & edible meat offal salted, in brine, dried/smoked; edible flours & meals of meat/meat offal"
021093,"Meat & edible meat offal of reptiles, incl. snakes & turtles, salted/in brine/dried/smoked, incl. edible flours/meals",01689,"Other meat & edible meat offal salted, in brine, dried/smoked; edible flours & meals of meat/meat offal"
021099,"Meat & edible meat offal, n.e.s., salted/in brine/dried/smoked, incl. edible flours/meals",01689,"Other meat & edible meat offal salted, in brine, dried/smoked; edible flours & meals of meat/meat offal"
030110,Live ornamental fish,03411,"Fish, live"
030191,"Live trout (Salmo trutta, Oncorhynchus mykiss/clarki/aguabonita/gilae/apache/chrysogaster)",03411,"Fish, live"
030192,Live eels (Anguilla spp.),03411,"Fish, live"
030193,Live carp,03411,"Fish, live"
030194,Live bluefin tunas (Thunnus thynnus),03411,"Fish, live"
030195,Live southern bluefin tunas (Thunnus maccoyii),03411,"Fish, live"
030199,"Live fish(excl. of 0301.10-0301.95),n.e.s.",03411,"Fish, live"
030211,"Trout (Salmo trutta, Oncorhynchus mykiss/clarki/aguabonita/gilae/apache/chrysogaster), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)",03412,"Salmonidae, fresh/chilled (excluding livers & roes)"
030212,"Pacific salmon/Atlantic salmon/Danube salmon [see list of conventions for species incld.], fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)",03412,"Salmonidae, fresh/chilled (excluding livers & roes)"
030219,"Salmonidae (excl. of 0302.11 & 0302.12; excl. fillets/other fish meat of 03.04/livers & roes), fresh/chilled",03412,"Salmonidae, fresh/chilled (excluding livers & roes)"
030221,"Halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus/stenolepis), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)",03413,"Flat-fish, fresh/chilled (excluding livers & roes)"
030222,"Plaice (Pleuronectes platessa), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)",03413,"Flat-fish, fresh/chilled (excluding livers & roes)"
030223,"Sole (Solea spp.), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)",03413,"Flat-fish, fresh/chilled (excluding livers & roes)"
030229,"Flat fish (excl. of 0302.21-0302.23) [see list of conventions for species incld.], fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)",03413,"Flat-fish, fresh/chilled (excluding livers & roes)"
030231,"Albacore/longfinned tunas (Thunnus alalunga), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)",03414,"Tunas, skipjack/stripe-bellied bonito, fresh/chilled (excluding livers & roes)"
030232,"Yellowfin tunas (Thunnus albacares), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)",03414,"Tunas, skipjack/stripe-bellied bonito, fresh/chilled (excluding livers & roes)"
030233,"Skipjack/stripe-bellied bonito (Euthynnus (Katsuwonus) pelamis), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)",03414,"Tunas, skipjack/stripe-bellied bonito, fresh/chilled (excluding livers & roes)"
030234,"Bigeye tunas (Thunnus obesus), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)",03414,"Tunas, skipjack/stripe-bellied bonito, fresh/chilled (excluding livers & roes)"
030235,"Bluefin tunas (Thunnus thynnus), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)",03414,"Tunas, skipjack/stripe-bellied bonito, fresh/chilled (excluding livers & roes)"
030236,"Southern bluefin tunas (Thunnus maccoyii), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)",03414,"Tunas, skipjack/stripe-bellied bonito, fresh/chilled (excluding livers & roes)"
030239,"Tunas, skipjack & bonito (excl. of 0302.31-0302.36), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)",03414,"Tunas, skipjack/stripe-bellied bonito, fresh/chilled (excluding livers & roes)"
030240,"Herrings (Clupea harengus/pallasii), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)",03415,"Herrings, sardines, sardinella, brislings/sprats, fresh/chilled (excluding livers & roes)"
030250,"Cod (Gadus morhua/ogac/macrocephalus), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)",03416,"Cod, fresh/chilled (excluding livers & roes)"
030261,"Sardines (Sardina pilchardus, Sardinops spp.)/sardinella (Sardinella spp.)/brisling/sprats (Sprattus sprattus), fresh/chilled (excl. fillets/other fish meat of 03.04/livers/roes)",03415,"Herrings, sardines, sardinella, brislings/sprats, fresh/chilled (excluding livers & roes)"
030262,"Haddock (Melanogrammus aeglefinus), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)",03418,"Other fish, fresh/chilled (excluding livers & roes)"
030263,"Coalfish (Pollachius virens), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)",03418,"Other fish, fresh/chilled (excluding livers & roes)"
030264,"Mackerel (Scomber scombrus/australasicus/japonicus), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)",03417,"Mackerel (scombrids), fresh/chilled (excluding livers & roes)"
030265,"Dogfish & other sharks, fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)",03418,"Other fish, fresh/chilled (excluding livers & roes)"
030266,"Eels (Anguilla spp.), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)",03418,"Other fish, fresh/chilled (excluding livers & roes)"
030267,"Swordfish (Xiphias gladius), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)",03418,"Other fish, fresh/chilled (excluding livers & roes)"
030268,"Toothfish (Dissostichus spp.),fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)",03418,"Other fish, fresh/chilled (excluding livers & roes)"
030269,"Fish,n.e.s. in 03.02, fresh/chilled(excl. fillets/other fish meat of 03.04/livers & roes).",03418,"Other fish, fresh/chilled (excluding livers & roes)"
030270,"Fish livers & roes, fresh/chilled",03419,"Fish livers & roes, fresh/chilled"
030311,"Sockeye salmon (red salmon) (Oncorhynchus nerka), frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03421,"Salmonidae, frozen (excluding livers & roes)"
030319,"Pacific salmon (Oncorhynchus gorbuscha/keta/tschawytscha/kisutch/masou/rhodurus), frozen (excl. of 0303.11; excl. fillets/other fish meat of 03.04/livers & roes)",03421,"Salmonidae, frozen (excluding livers & roes)"
030321,"Trout (Salmo trutta, Oncorhynchus mykiss/clarki/aguabonita/gilae/apache/chrysogaster), frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03421,"Salmonidae, frozen (excluding livers & roes)"
030322,"Atlantic salmon (Salmo salar) & Danube salmon (Hucho hucho), frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03421,"Salmonidae, frozen (excluding livers & roes)"
030329,"Salmonidae (excl. of 0303.21 & 0303.22), frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03421,"Salmonidae, frozen (excluding livers & roes)"
030331,"Halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus/stenolepis), frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03422,"Flat-fish, frozen (excluding livers & roes)"
030332,"Plaice (Pleuronectes platessa), frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03422,"Flat-fish, frozen (excluding livers & roes)"
030333,"Sole (Solea spp.), frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03422,"Flat-fish, frozen (excluding livers & roes)"
030339,"Flat fish (excl. of 0303.31-0303.33) [see list of conventions for species incld.], frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03422,"Flat-fish, frozen (excluding livers & roes)"
030341,"Albacore/longfinned tunas (Thunnus alalunga), frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03423,"Tunas, skipjack/stripe-bellied bonito, frozen (excluding livers & roes)"
030342,"Yellowfin tunas (Thunnus albacares), frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03423,"Tunas, skipjack/stripe-bellied bonito, frozen (excluding livers & roes)"
030343,"Skipjack/stripe-bellied bonito (Euthynnus (Katsuwonus) pelamis), frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03423,"Tunas, skipjack/stripe-bellied bonito, frozen (excluding livers & roes)"
030344,"Bigeye tunas (Thunnus obesus), frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03423,"Tunas, skipjack/stripe-bellied bonito, frozen (excluding livers & roes)"
030345,"Bluefin tunas (Thunnus thynnus), frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03423,"Tunas, skipjack/stripe-bellied bonito, frozen (excluding livers & roes)"
030346,"Southern bluefin tunas (Thunnus maccoyii), frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03423,"Tunas, skipjack/stripe-bellied bonito, frozen (excluding livers & roes)"
030349,"Tunas (excl. of 0303.41-0303.46), frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03423,"Tunas, skipjack/stripe-bellied bonito, frozen (excluding livers & roes)"
030351,"Herrings (Clupea harengus, Clupea pallasii), frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03424,"Herrings, sardines, sardinella, brislings/sprats, frozen (excluding livers & roes)"
030352,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus), frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03425,"Cod, frozen (excluding livers & roes)"
030361,"Swordfish (Xiphias gladius), frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03428,"Other fish, frozen (excluding livers & roes)"
030362,"Toothfish (Dissostichus spp.),frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03428,"Other fish, frozen (excluding livers & roes)"
030371,"Sardines (Sardina pilchardus, Sardinops spp.)/sardinella (Sardinella spp.)/brisling/sprats (Sprattus sprattus), frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03424,"Herrings, sardines, sardinella, brislings/sprats, frozen (excluding livers & roes)"
030372,"Haddock (Melanogrammus aeglefinus), frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03428,"Other fish, frozen (excluding livers & roes)"
030373,"Coalfish (Pollachius virens), frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03428,"Other fish, frozen (excluding livers & roes)"
030374,"Mackerel (Scomber scombrus/australasicus/japonicus), frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03426,"Mackerel (scombrids), frozen (excluding livers & roes)"
030375,"Dogfish & other sharks, frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03428,"Other fish, frozen (excluding livers & roes)"
030376,"Eels (Anguilla spp.), frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03428,"Other fish, frozen (excluding livers & roes)"
030377,"Sea bass (Dicentrarchus labrax/punctatus), frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03428,"Other fish, frozen (excluding livers & roes)"
030378,"Hake (Merluccius spp., Urophycis spp.), frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03427,"Hake, frozen (excluding livers & roes)"
030379,"Fish (excl. of 0303.71 - 0303.78),n.e.s., frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03428,"Other fish, frozen (excluding livers & roes)"
030380,"Fish livers & roes, frozen",03429,"Fish livers & roes, frozen"
030411,"Swordfish (Xiphias gladius),fresh/chilled",03451,"Fish fillets & other fish meat, fresh/chilled"
030412,"Toothfish (Dissostichus spp.),fresh/chilled ",03451,"Fish fillets & other fish meat, fresh/chilled"
030419,"Fish fillets&other fish meat (excl. of 0304.11-0304.12, whether/not minced), fresh/chilled",03451,"Fish fillets & other fish meat, fresh/chilled"
030421,"Swordfish (Xiphias gladius),frozen fillets",0344,"Fish fillets, frozen"
030422,"Toothfish (Dissostichus spp.), frozen fillets",0344,"Fish fillets, frozen"
030429,"Fish fillets&other fish meat (excl. of 0304.21-0304.92, whether/not minced), frozen fillets",0344,"Fish fillets, frozen"
030491,"Swordfish (Xiphias gladius),n.e.s.",03455,"Fish meat (other than fillets), frozen"
030492,"Toothfish (Dissostichus spp.),n.e.s.",03455,"Fish meat (other than fillets), frozen"
030499,"Fish fillets&other fish meat (excl. of 0304.11-0304.29, whether/not minced),n.e.s.",03455,"Fish meat (other than fillets), frozen"
030510,"Flours, meals & pellets of fish, fit for human consumption",0355,"Flours, meals & pellets of fish, fit for human consumption"
030520,"Livers & roes of fish, dried/smoked/salted/in brine",0354,"Fish liver & roes, dried, smoked, salted/in brine"
030530,"Fish fillets, dried/salted/in brine but not smoked",03512,"Fish fillets, dried, salted/in brine, but not smoked"
030541,"Pacific salmon/Atlantic salmon/Danube salmon [see list of conventions for species incld.], smoked, incl. fillets",0353,"Fish (including fillets), smoked, whether/not cooked before/during the smoking process."
030542,"Herrings (Clupea harengus/pallasii), smoked, incl. fillets",0353,"Fish (including fillets), smoked, whether/not cooked before/during the smoking process."
030549,"Smoked fish (excl. of 0305.41 & 0305.42), incl. fillets",0353,"Fish (including fillets), smoked, whether/not cooked before/during the smoking process."
030551,"Cod (Gadus morhua/ogac/macrocephalus), dried, whether/not salted but not smoked",03511,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus), not in fillets, dried, whether/not salted"
030559,"Dried fish other than cod (Gadus morhua/ogac/macrocephalus), whether/not salted but not smoked",03513,"Fish (excluding fillets), dried, whether/not salted, but not smoked, n.e.s."
030561,"Herrings (Clupea harengus/pallasii), salted (but not dried/smoked)/in brine",03529,"Other fish, salted (but not dried/smoked)/in brine"
030562,"Cod (Gadus morhua/ogac/macrocephalus), salted (but not dried/smoked)/in brine",03521,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus), salted (but not dried/smoked) & fish in brine"
030563,"Anchovies (Engraulis spp.), salted (but not dried/smoked)/in brine",03522,"Anchovies, salted (but not dried/smoked)/in brine"
030569,"Fish other than herrings (Clupea harengus/pallasii), cod (Gadus morhua/ogac/macrocephalus) & anchovies (Engraulis spp.), salted (but not dried/smoked)/in brine",03529,"Other fish, salted (but not dried/smoked)/in brine"
030611,"Rock lobster & other sea crawfish (Palinurus spp., Panulirus spp., Jasus spp.), whether/not in shell, frozen",03619,"Other crustaceans, frozen, including flours, meals & pellets of crustaceans, fit for human consumption."
030612,"Lobsters (Homarus spp.), whether/not in shell, frozen",03619,"Other crustaceans, frozen, including flours, meals & pellets of crustaceans, fit for human consumption."
030613,"Shrimps & prawns, whether/not in shell, frozen",03611,"Shrimps & prawns, frozen"
030614,"Crabs, whether/not in shell, frozen",03619,"Other crustaceans, frozen, including flours, meals & pellets of crustaceans, fit for human consumption."
030619,"Frozen crustaceans (excl. of 0306.11-0306.14); frozen flours/meals/pellets of crustaceans, fit for human consumption",03619,"Other crustaceans, frozen, including flours, meals & pellets of crustaceans, fit for human consumption."
030621,"Rock lobster & other sea crawfish (Palinurus spp., Panulirus spp., Jasus spp.), whether/not in shell, other than frozen",0362,"Crustaceans, other than frozen, including flours, meals & pellets of crustaceans, fit for human consumption"
030622,"Lobsters (Homarus spp.), whether/not in shell, other than frozen",0362,"Crustaceans, other than frozen, including flours, meals & pellets of crustaceans, fit for human consumption"
030623,"Shrimps & prawns, whether/not in shell, other than frozen",0362,"Crustaceans, other than frozen, including flours, meals & pellets of crustaceans, fit for human consumption"
030624,"Crabs, whether/not in shell, other than frozen",0362,"Crustaceans, other than frozen, including flours, meals & pellets of crustaceans, fit for human consumption"
030629,"Crustaceans, other than frozen (excl. of 0306.21-0306.24); flours/meals/pellets of crustaceans, fit for human consumption, other than frozen",0362,"Crustaceans, other than frozen, including flours, meals & pellets of crustaceans, fit for human consumption"
030710,"Oysters, whether/not in shell, live/fresh/chilled/frozen/dried/salted/in brine",03631,"Oysters, fresh, chilled, frozen, dried, salted/in brine"
030721,"Scallops, incl. queen scallops (genera Pecten/Chlamys/Placopecten), live/fresh/chilled",03635,"Other molluscs & aquatic invertebrates, fresh/chilled"
030729,"Scallops, incl. queen scallops (genera Pecten/Chlamys/Placopecten), other than live/fresh/chilled",03639,"Other molluscs & aquatic invertebrates, frozen, dried, salted/in brine, including flours, meals & pellets of aquatic invertebrates other than crustaceans, fit for human consumption"
030731,"Mussels (Mytilus spp., Perna spp.), live/fresh/chilled",03635,"Other molluscs & aquatic invertebrates, fresh/chilled"
030739,"Mussels (Mytilus spp., Perna spp.), other than live/fresh/chilled",03639,"Other molluscs & aquatic invertebrates, frozen, dried, salted/in brine, including flours, meals & pellets of aquatic invertebrates other than crustaceans, fit for human consumption"
030741,"Cuttle fish (Sepia officinalis, Rossia macrosoma, Sepiola spp.) & squid (Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp.), live/fresh/chilled",03633,"Cuttlefish, octopus & squid, fresh/chilled"
030749,"Cuttle fish (Sepia officinalis, Rossia macrosoma, Sepiola spp.) & squid (Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp.), other than live/fresh/chilled",03637,"Cuttlefish, octopus & squid, frozen, dried, salted/in brine; flours, meals & pellets thereof, fit for human consumption"
030751,"Octopus (Octopus spp.), live/fresh/chilled",03633,"Cuttlefish, octopus & squid, fresh/chilled"
030759,"Octopus (Octopus spp.), other than live/fresh/chilled",03637,"Cuttlefish, octopus & squid, frozen, dried, salted/in brine; flours, meals & pellets thereof, fit for human consumption"
030760,Snails (excl. sea snails),01293,Snails (other than sea snails)
030791,"Molluscs & invertebrates (excl. of 0307.10-0307.60), live/fresh/chilled",03635,"Other molluscs & aquatic invertebrates, fresh/chilled"
030799,"Molluscs & invertebrates (excl. of 0307.10-0307.60), frozen/dried/salted/in brine; incl. flours/meals/pellets of aquatic invertebrates other than crustaceans, fit for human consumption",03639,"Other molluscs & aquatic invertebrates, frozen, dried, salted/in brine, including flours, meals & pellets of aquatic invertebrates other than crustaceans, fit for human consumption"
040110,"Milk & cream, not concentrated/sweetened, fat content by weight not >1%",02211,"Milk, not concentrated/sweetened, of a fat content, by weight, not > 1%"
040120,"Milk & cream, not concentrated/sweetened, fat content by weight >1% but not >6%",02212,"Milk & cream, not concentrated/sweetened, of a fat content, by weight, exceeding 1% but not > 6%"
040130,"Milk & cream, not concentrated/sweetened, fat content by weight >6%",02213,"Cream, not concentrated/sweetened, of a fat content, by weight, exceeding 6%"
040210,"Milk in powder/granules/other solid form, fat content by weight not >1.5%",02221,"Milk, concentrated/sweetened, in solid form, of a fat content, by weight, not > 1.5%"
040221,"Milk in powder/granules/other solid form, unsweetened, fat content by weight >1.5%",02222,"Milk & cream, concentrated/sweetened, in solid form, of a fat content, by weight, exceeding 1.5%"
040229,"Milk in powder/granules/other solid form, sweetened, fat content by weight >1.5%",02222,"Milk & cream, concentrated/sweetened, in solid form, of a fat content, by weight, exceeding 1.5%"
040291,"Milk & cream, concentrated (excl. in powder), unsweetened",02223,"Milk & cream, concentrated, not in solid form, not sweetened"
040299,"Milk & cream, concentrated (excl. in powder), sweetened",02224,"Milk & cream, concentrated, not in solid form, sweetened"
040310,Yogurt,02231,"Yogurt, whether/not concentrated/containing added sugar/other sweetening matter/flavoured/containing added fruit, nuts/cocoa"
040390,"Buttermilk/curdled milk & cream/kephir & other fermented/acidified milk & cream, whether/not concentrated/sweetened/flavoured/containing fruit/nuts/cocoa",02232,"Buttermilk, curdled milk & cream, kephir & other fermented/acidified milk/cream, whether/not concentrated/containing added sugar/other sweetening matter/flavoured/containing added fruit, nuts/cocoa"
