HS 1996 Product Code,HS 1996 Product Description,ISIC Revision 2 Product Code,ISIC Revision 2 Product Description
291469,Quinones :-- Other,3511,Manufacture of basic industrial chemicals except fertilizer
291470,"Halogenated, sulphonated, nitrated or nitrosated derivatives",3511,Manufacture of basic industrial chemicals except fertilizer
291511,"Formic acid, its salts and esters :-- Formic acid",3511,Manufacture of basic industrial chemicals except fertilizer
291512,"Formic acid, its salts and esters :-- Salts of formic acid",3511,Manufacture of basic industrial chemicals except fertilizer
291513,"Formic acid, its salts and esters :-- Esters of formic acid",3511,Manufacture of basic industrial chemicals except fertilizer
291521,Acetic acid and its salts; acetic anhydride :-- Acetic acid,3511,Manufacture of basic industrial chemicals except fertilizer
291522,Acetic acid and its salts; acetic anhydride :-- Sodium acetate,3511,Manufacture of basic industrial chemicals except fertilizer
291523,Acetic acid and its salts; acetic anhydride :-- Cobalt acetates,3511,Manufacture of basic industrial chemicals except fertilizer
291524,Acetic acid and its salts; acetic anhydride :-- Acetic anhydride,3511,Manufacture of basic industrial chemicals except fertilizer
291529,Acetic acid and its salts; acetic anhydride :-- Other,3511,Manufacture of basic industrial chemicals except fertilizer
291531,Esters of acetic acid :-- Ethyl acetate,3511,Manufacture of basic industrial chemicals except fertilizer
291532,Esters of acetic acid :-- Vinyl acetate,3511,Manufacture of basic industrial chemicals except fertilizer
291533,Esters of acetic acid :-- n-Butyl acetate,3511,Manufacture of basic industrial chemicals except fertilizer
291534,Esters of acetic acid :-- Isobutyl acetate,3511,Manufacture of basic industrial chemicals except fertilizer
291535,Esters of acetic acid :-- 2-Ethoxyethyl acetate,3511,Manufacture of basic industrial chemicals except fertilizer
291539,Esters of acetic acid :-- Other,3511,Manufacture of basic industrial chemicals except fertilizer
291540,"Mono-, di- or trichloroacetic acids, their salts and esters",3511,Manufacture of basic industrial chemicals except fertilizer
291550,"Propionic acid, its salts and esters",3511,Manufacture of basic industrial chemicals except fertilizer
291560,"Butyric acids, valeric acids, their salts and esters",3511,Manufacture of basic industrial chemicals except fertilizer
291570,"Palmitic acid, stearic acid, their salts and esters",3511,Manufacture of basic industrial chemicals except fertilizer
291590,Other,3511,Manufacture of basic industrial chemicals except fertilizer
291611,"Unsaturated acyclic monocarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Acrylic acid and its salts",3511,Manufacture of basic industrial chemicals except fertilizer
291612,"Unsaturated acyclic monocarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Esters of acrylic acid",3511,Manufacture of basic industrial chemicals except fertilizer
291613,"Unsaturated acyclic monocarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Methacrylic acid and its salts",3511,Manufacture of basic industrial chemicals except fertilizer
291614,"Unsaturated acyclic monocarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Esters of methacrylic acid",3511,Manufacture of basic industrial chemicals except fertilizer
291615,"Unsaturated acyclic monocarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Oleic, linoleic or linolenic acids, their salts and esters",3511,Manufacture of basic industrial chemicals except fertilizer
291619,"Unsaturated acyclic monocarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Other",3511,Manufacture of basic industrial chemicals except fertilizer
291620,"Cyclanic, cyclenic or cycloterpenic monocarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives",3511,Manufacture of basic industrial chemicals except fertilizer
291631,"Aromatic monocarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Benzoic acid, its salts and esters",3511,Manufacture of basic industrial chemicals except fertilizer
291632,"Aromatic monocarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Benzoyl peroxide and benzoyl chloride",3511,Manufacture of basic industrial chemicals except fertilizer
291634,"Aromatic monocarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Phenylacetic acid and its salts",3511,Manufacture of basic industrial chemicals except fertilizer
291635,"Aromatic monocarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Esters of phenylacetic acid",3511,Manufacture of basic industrial chemicals except fertilizer
291639,"Aromatic monocarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Other",3511,Manufacture of basic industrial chemicals except fertilizer
291711,"Acyclic polycarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Oxalic acid, its salts and esters",3511,Manufacture of basic industrial chemicals except fertilizer
291712,"Acyclic polycarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Adipic acid, its salts and esters",3511,Manufacture of basic industrial chemicals except fertilizer
291713,"Acyclic polycarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Azelaic acid, sebacic acid, their salts and esters",3511,Manufacture of basic industrial chemicals except fertilizer
291714,"Acyclic polycarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Maleic anhydride",3511,Manufacture of basic industrial chemicals except fertilizer
291719,"Acyclic polycarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Other",3511,Manufacture of basic industrial chemicals except fertilizer
291720,"Cyclanic, cyclenic or cycloterpenic polycarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives",3511,Manufacture of basic industrial chemicals except fertilizer
291731,"Aromatic polycarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Dibutyl orthophthalates",3511,Manufacture of basic industrial chemicals except fertilizer
291732,"Aromatic polycarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Dioctyl orthophthalates",3511,Manufacture of basic industrial chemicals except fertilizer
291733,"Aromatic polycarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Dinonyl or didecyl orthophthalates",3511,Manufacture of basic industrial chemicals except fertilizer
291734,"Aromatic polycarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Other esters of orthophthalic acid",3511,Manufacture of basic industrial chemicals except fertilizer
291735,"Aromatic polycarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Phthalic anhydride",3511,Manufacture of basic industrial chemicals except fertilizer
291736,"Aromatic polycarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Terephthalic acid and its salts",3511,Manufacture of basic industrial chemicals except fertilizer
291737,"Aromatic polycarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Dimethyl terephthalate",3511,Manufacture of basic industrial chemicals except fertilizer
291739,"Aromatic polycarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Other",3511,Manufacture of basic industrial chemicals except fertilizer
291811,"Carboxylic acids with alcohol function but without other oxygen function, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Lactic acid, its salts and esters",3511,Manufacture of basic industrial chemicals except fertilizer
291812,"Carboxylic acids with alcohol function but without other oxygen function, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Tartaric acid",3511,Manufacture of basic industrial chemicals except fertilizer
291813,"Carboxylic acids with alcohol function but without other oxygen function, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Salts and esters of tartaric acid",3511,Manufacture of basic industrial chemicals except fertilizer
291814,"Carboxylic acids with alcohol function but without other oxygen function, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Citric acid",3511,Manufacture of basic industrial chemicals except fertilizer
291815,"Carboxylic acids with alcohol function but without other oxygen function, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Salts and esters of citric acid",3511,Manufacture of basic industrial chemicals except fertilizer
291816,"Carboxylic acids with alcohol function but without other oxygen function, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Gluconic acid, its salts and esters",3511,Manufacture of basic industrial chemicals except fertilizer
291817,"Carboxylic acids with alcohol function but without other oxygen function, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Phenylglycolic acid (mandelic acid), its salts and esters",3511,Manufacture of basic industrial chemicals except fertilizer
291819,"Carboxylic acids with alcohol function but without other oxygen function, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Other",3511,Manufacture of basic industrial chemicals except fertilizer
291821,"Carboxylic acids with phenol function but without other oxygen function, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Salicylic acid and its salts",3511,Manufacture of basic industrial chemicals except fertilizer
291822,"Carboxylic acids with phenol function but without other oxygen function, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- O-Acetylsalicylic acid, its salts and esters",3511,Manufacture of basic industrial chemicals except fertilizer
291823,Other esters of salicylic acid and their salts,3511,Manufacture of basic industrial chemicals except fertilizer
291829,"Carboxylic acids with alcohol function but without other oxygen function, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Other",3511,Manufacture of basic industrial chemicals except fertilizer
291830,"Carboxylic acids with aldehyde or ketone function but without other oxygen function, their anhydrides, halides, peroxides, peroxyacids and their derivatives",3511,Manufacture of basic industrial chemicals except fertilizer
291890,Other,3511,Manufacture of basic industrial chemicals except fertilizer
291900,"Phosphoric esters and their salts, including lactophosphates; their halogenated, sulphonated, nitrated or nitrosated derivatives.",3511,Manufacture of basic industrial chemicals except fertilizer
292010,"Thiophosphoric esters (phosphorothioates) and their salts; their halogenated, sulphonated, nitrated or nitrosated derivatives",3511,Manufacture of basic industrial chemicals except fertilizer
292090,Other,3511,Manufacture of basic industrial chemicals except fertilizer
292111,"Acyclic monoamines and their derivatives; salts thereof :-- Methylamine, di- or trimethylamine and their salts",3511,Manufacture of basic industrial chemicals except fertilizer
292112,Acyclic monoamines and their derivatives; salts thereof :-- Diethylamine and its salts,3511,Manufacture of basic industrial chemicals except fertilizer
292119,Acyclic monoamines and their derivatives; salts thereof :-- Other,3511,Manufacture of basic industrial chemicals except fertilizer
292121,Acyclic polyamines and their derivatives; salts thereof :-- Ethylenediamine and its salts,3511,Manufacture of basic industrial chemicals except fertilizer
292122,Acyclic polyamines and their derivatives; salts thereof :-- Hexamethylenediamine and its salts,3511,Manufacture of basic industrial chemicals except fertilizer
292129,Acyclic polyamines and their derivatives; salts thereof :-- Other,3511,Manufacture of basic industrial chemicals except fertilizer
292130,"Cyclanic, cyclenic or cycloterpenic mono- or polyamines, and their derivatives; salts thereof",3511,Manufacture of basic industrial chemicals except fertilizer
292141,Aromatic monoamines and their derivatives; salts thereof : -- Aniline and its salts,3511,Manufacture of basic industrial chemicals except fertilizer
292142,Aromatic monoamines and their derivatives; salts thereof : -- Aniline derivatives and their salts,3511,Manufacture of basic industrial chemicals except fertilizer
292143,Aromatic monoamines and their derivatives; salts thereof : -- Toluidines and their derivatives; salts thereof,3511,Manufacture of basic industrial chemicals except fertilizer
292144,Aromatic monoamines and their derivatives; salts thereof : -- Diphenylamine and its derivatives; salts thereof,3511,Manufacture of basic industrial chemicals except fertilizer
292145,"Aromatic monoamines and their derivatives; salts thereof : -- 1-Naphthylamine (alpha-naphthylamine), 2-naphthylamine (beta-naphthylamine) and their derivatives; salts thereof",3511,Manufacture of basic industrial chemicals except fertilizer
292149,Aromatic monoamines and their derivatives; salts thereof :-- Other,3511,Manufacture of basic industrial chemicals except fertilizer
292151,"Aromatic polyamines and their derivatives; salts thereof :-- o-, m-, p-Phenylenediamine, diaminotoluenes, and their derivatives; salts thereof",3511,Manufacture of basic industrial chemicals except fertilizer
292159,Aromatic polyamines and their derivatives; salts thereof :-- Other,3511,Manufacture of basic industrial chemicals except fertilizer
292211,"Amino-alcohols, their ethers and esters, other than those containing more than one kind of oxygen function; salts thereof :-- Monoethanolamine and its salts",3511,Manufacture of basic industrial chemicals except fertilizer
292212,"Amino-alcohols, their ethers and esters, other than those containing more than one kind of oxygen function; salts thereof :-- Diethanolamine and its salts",3511,Manufacture of basic industrial chemicals except fertilizer
292213,"Amino-alcohols, their ethers and esters, other than those containing more than one kind of oxygen function; salts thereof :-- Triethanolamine and its salts",3511,Manufacture of basic industrial chemicals except fertilizer
292219,"Amino-alcohols, their ethers and esters, other than those containing more than one kind of oxygen function; salts thereof :- Other",3511,Manufacture of basic industrial chemicals except fertilizer
292221,"Amino-naphthols and other amino-phenols, their ethers and esters, other than those containing more than one kind of oxygen function; salts thereof :-- Aminohydroxynaphthalenesulphonic acids and their salts",3511,Manufacture of basic industrial chemicals except fertilizer
292222,"Amino-naphthols and other amino-phenols, their ethers and esters, other than those containing more than one kind of oxygen function; salts thereof :-- Anisidines, dianisidines, phenetidines, and their salts",3511,Manufacture of basic industrial chemicals except fertilizer
292229,"Amino-naphthols and other amino-phenols, their ethers and esters, other than those containing more than one kind of oxygen function; salts thereof :-- Other",3511,Manufacture of basic industrial chemicals except fertilizer
292230,"Amino-aldehydes, amino-ketones and amino-quinones, other than those containing more than one kind of oxygen function; salts thereof",3511,Manufacture of basic industrial chemicals except fertilizer
292241,"Amino-acids and their esters, other than those containing more than one kind of oxygen function; salts thereof :-- Lysine and its esters; salts thereof",3511,Manufacture of basic industrial chemicals except fertilizer
292242,"Amino-acids and their esters, other than those containing more than one kind of oxygen function; salts thereof :-- Glutamic acid and its salts",3511,Manufacture of basic industrial chemicals except fertilizer
292243,"Amino-acids and their esters, other than those containing more than one kind of oxygen function; salts thereof :-- Anthranilic acid and its salts",3511,Manufacture of basic industrial chemicals except fertilizer
292249,"Amino-acids and their esters, other than those containing more than one kind of oxygen function; salts thereof :-- Other",3511,Manufacture of basic industrial chemicals except fertilizer
292250,"Amino-alcohol-phenols, amino-acid-phenols and other amino-compounds with oxygen function",3511,Manufacture of basic industrial chemicals except fertilizer
292310,Choline and its salts,3511,Manufacture of basic industrial chemicals except fertilizer
292320,Lecithins and other phosphoaminolipids,3511,Manufacture of basic industrial chemicals except fertilizer
292390,Other,3511,Manufacture of basic industrial chemicals except fertilizer
292410,Acyclic amides (including acyclic carbamates) and their derivatives; salts thereof,3511,Manufacture of basic industrial chemicals except fertilizer
292421,Cyclic amides (including cyclic carbamates) and their derivatives; salts thereof :-- Ureines and their derivatives; salts thereof,3511,Manufacture of basic industrial chemicals except fertilizer
292422,Cyclic amides (including cyclic carbamates) and their derivatives; salts thereof :-- 2-Acetamidobenzoic acid,3511,Manufacture of basic industrial chemicals except fertilizer
292429,Cyclic amides (including cyclic carbamates) and their derivatives; salts thereof :-- Other,3511,Manufacture of basic industrial chemicals except fertilizer
292511,Imides and their derivatives; salts thereof :-- Saccharin and its salts,3511,Manufacture of basic industrial chemicals except fertilizer
292519,Imides and their derivatives; salts thereof :-- Other,3511,Manufacture of basic industrial chemicals except fertilizer
292520,Imines and their derivatives; salts thereof,3511,Manufacture of basic industrial chemicals except fertilizer
292610,Acrylonitrile,3511,Manufacture of basic industrial chemicals except fertilizer
292620,1-Cyanoguanidine (dicyandiamide),3511,Manufacture of basic industrial chemicals except fertilizer
292690,Other,3511,Manufacture of basic industrial chemicals except fertilizer
292700,"Diazo-, azo- or azoxy-compounds.",3511,Manufacture of basic industrial chemicals except fertilizer
292800,Organic derivatives of hydrazine or of hydroxylamine.,3511,Manufacture of basic industrial chemicals except fertilizer
292910,Isocyanates,3511,Manufacture of basic industrial chemicals except fertilizer
292990,Other,3511,Manufacture of basic industrial chemicals except fertilizer
293010,Dithiocarbonates (xanthates),3511,Manufacture of basic industrial chemicals except fertilizer
293020,Thiocarbamates and dithiocarbamates,3511,Manufacture of basic industrial chemicals except fertilizer
293030,"Thiuram mono-, di- or tetrasulphides",3511,Manufacture of basic industrial chemicals except fertilizer
293040,Methionine,3511,Manufacture of basic industrial chemicals except fertilizer
293090,Other,3511,Manufacture of basic industrial chemicals except fertilizer
293100,Other organo-inorganic compounds.,3511,Manufacture of basic industrial chemicals except fertilizer
293211,Compounds containing an unfused furan ring (whether or not hydrogenated) in the structure :-- Tetrahydrofuran,3511,Manufacture of basic industrial chemicals except fertilizer
293212,Compounds containing an unfused furan ring (whether or not hydrogenated) in the structure :-- 2-Furaldehyde (furfuraldehyde),3511,Manufacture of basic industrial chemicals except fertilizer
293213,Compounds containing an unfused furan ring (whether or not hydrogenated) in the structure :-- Furfuryl alcohol and tetrahydrofurfuryl alcohol,3511,Manufacture of basic industrial chemicals except fertilizer
293219,Compounds containing an unfused furan ring (whether or not hydrogenated) in the structure :-- Other,3511,Manufacture of basic industrial chemicals except fertilizer
293221,"Lactones :-- Coumarin, methylcoumarins and ethylcoumarins",3511,Manufacture of basic industrial chemicals except fertilizer
293229,Lactones :-- Other lactones,3511,Manufacture of basic industrial chemicals except fertilizer
293291,Other :-- Isosafrole,3511,Manufacture of basic industrial chemicals except fertilizer
293292,"Other :-- 1-(1,3-Benzodioxol-5-yl)propan-2-one",3511,Manufacture of basic industrial chemicals except fertilizer
293293,Other :-- Piperonal,3511,Manufacture of basic industrial chemicals except fertilizer
293294,Other :-- Safrole,3511,Manufacture of basic industrial chemicals except fertilizer
293299,Other,3511,Manufacture of basic industrial chemicals except fertilizer
293311,Compounds containing an unfused pyrazole ring (whether or not hydrogenated) in the structure :-- Phenazone (antipyrin) and its derivatives,3511,Manufacture of basic industrial chemicals except fertilizer
293319,Compounds containing an unfused pyrazole ring (whether or not hydrogenated) in the structure :-- Other,3511,Manufacture of basic industrial chemicals except fertilizer
293321,Compounds containing an unfused imidazole ring (whether or not hydrogenated) in the structure :-- Hydantoin and its derivatives,3511,Manufacture of basic industrial chemicals except fertilizer
293329,Compounds containing an unfused imidazole ring (whether or not hydrogenated) in the structure :-- Other,3511,Manufacture of basic industrial chemicals except fertilizer
293331,Compounds containing an unfused pyridine ring (whether or not hydrogenated) in the structure :-- Pyridine and its salts,3511,Manufacture of basic industrial chemicals except fertilizer
293332,Compounds containing an unfused pyridine ring (whether or not hydrogenated) in the structure :-- Piperidine and its salts,3511,Manufacture of basic industrial chemicals except fertilizer
293339,Compounds containing an unfused pyridine ring (whether or not hydrogenated) in the structure :-- Other,3511,Manufacture of basic industrial chemicals except fertilizer
293340,"Compounds containing a quinoline or isoquinoline ring-system (whether or not hydrogenated), not further fused",3511,Manufacture of basic industrial chemicals except fertilizer
293351,Compounds containing a pyrimidine ring (whether or not hydrogenated) or piperazine ring in the structure :-- Malonylurea (barbituric acid) and its derivatives; salts thereof,3511,Manufacture of basic industrial chemicals except fertilizer
293359,Compounds containing a pyrimidine ring (whether or not hydrogenated) or piperazine ring in the structure :-- Other,3511,Manufacture of basic industrial chemicals except fertilizer
293361,Compounds containing an unfused triazine ring (whether or not hydrogenated) in the structure :- Compounds containing an unfused triazine ring (whether or not hydrogenated) in the structure :-- Melamine,3511,Manufacture of basic industrial chemicals except fertilizer
293369,Compounds containing an unfused triazine ring (whether or not hydrogenated) in the structure :-- Other,3511,Manufacture of basic industrial chemicals except fertilizer
293371,Lactams :-- 6-Hexanelactam (epsilon-caprolactam),3511,Manufacture of basic industrial chemicals except fertilizer
293379,Lactams :-- Other lactams,3511,Manufacture of basic industrial chemicals except fertilizer
293390,Other,3511,Manufacture of basic industrial chemicals except fertilizer
293410,Compounds containing an unfused thiazole ring (whether or not hydrogenated) in the structure,3511,Manufacture of basic industrial chemicals except fertilizer
293420,"Compounds containing a benzothiazole ring-system (whether or not hydrogenated), not further fused",3511,Manufacture of basic industrial chemicals except fertilizer
293430,"Compounds containing a phenothiazine ring-system (whether or not hydrogenated), not further fused",3511,Manufacture of basic industrial chemicals except fertilizer
293490,Other,3511,Manufacture of basic industrial chemicals except fertilizer
293500,Sulphonamides.,3511,Manufacture of basic industrial chemicals except fertilizer
293610,"Provitamins, unmixed",3522,Manufacture of drugs and medicines
293621,"Vitamins and their derivatives, unmixed :-- Vitamins A and their derivatives",3522,Manufacture of drugs and medicines
293622,"Vitamins and their derivatives, unmixed :-- Vitamin B1 and its derivatives",3522,Manufacture of drugs and medicines
293623,"Vitamins and their derivatives, unmixed :-- Vitamin B2 and its derivatives",3522,Manufacture of drugs and medicines
293624,"Vitamins and their derivatives, unmixed :-- D- or DL-Pantothenic acid (Vitamin B3 or Vitamin B5) and its derivatives",3522,Manufacture of drugs and medicines
293625,"Vitamins and their derivatives, unmixed :- Vitamins and their derivatives, unmixed :-- Vitamin B6 and its derivatives",3522,Manufacture of drugs and medicines
293626,"Vitamins and their derivatives, unmixed :-- Vitamin B12 and its derivatives",3522,Manufacture of drugs and medicines
293627,"Vitamins and their derivatives, unmixed :- Vitamin C and its derivatives",3522,Manufacture of drugs and medicines
293628,"Vitamins and their derivatives, unmixed :-- Vitamin E and its derivatives",3522,Manufacture of drugs and medicines
293629,"Vitamins and their derivatives, unmixed :-- Other vitamins and their derivatives",3522,Manufacture of drugs and medicines
293690,"Other, including natural concentrates",3522,Manufacture of drugs and medicines
293710,"Pituitary (anterior) or similar hormones, and their derivatives",3522,Manufacture of drugs and medicines
293721,"Adrenal cortical hormones and their derivatives :-- Cortisone, hydrocortisone, prednisone (dehydrocortisone) and prednisolone (dehydrohydrocortisone)",3522,Manufacture of drugs and medicines
293722,Adrenal cortical hormones and their derivatives :-- Halogenated derivatives of adrenal cortical hormones,3522,Manufacture of drugs and medicines
293729,Adrenal cortical hormones and their derivatives :-- Other,3522,Manufacture of drugs and medicines
293791,Other hormones and their derivatives; other steroids used primarily as hormones :-- Insulin and its salts,3522,Manufacture of drugs and medicines
293792,Other hormones and their derivatives; other steroids used primarily as hormones :-- Oestrogens and progestogens,3522,Manufacture of drugs and medicines
293799,Other hormones and their derivatives; other steroids used primarily as hormones :-- Other,3522,Manufacture of drugs and medicines
293810,Rutoside (rutin) and its derivatives,3522,Manufacture of drugs and medicines
293890,Other,3522,Manufacture of drugs and medicines
293910,Alkaloids of opium and their derivatives; salts thereof,3522,Manufacture of drugs and medicines
293921,Alkaloids of cinchona and their derivatives; salts thereof :-- Quinine and its salts,3522,Manufacture of drugs and medicines
293929,Alkaloids of cinchona and their derivatives; salts thereof :-- Other,3522,Manufacture of drugs and medicines
293930,Caffeine and its salts,3522,Manufacture of drugs and medicines
293941,Ephedrines and their salts :-- Ephedrine and its salts,3522,Manufacture of drugs and medicines
293942,Ephedrines and their salts :-- Pseudoephedrine (INN) and its salts,3522,Manufacture of drugs and medicines
293949,Ephedrines and their salts :-- Other,3522,Manufacture of drugs and medicines
293950,Theophylline and aminophylline (theophylline- ethylenediamine) and their derivatives; salts thereof,3522,Manufacture of drugs and medicines
293961,Alkaloids of rye ergot and their derivatives; salts thereof :-- Ergometrine (INN) and its salts,3522,Manufacture of drugs and medicines
293962,Alkaloids of rye ergot and their derivatives; salts thereof :-- Ergotamine (INN) and its salts,3522,Manufacture of drugs and medicines
293963,Alkaloids of rye ergot and their derivatives; salts thereof :-- Lysergic acid and its salts,3522,Manufacture of drugs and medicines
293969,Alkaloids of rye ergot and their derivatives; salts thereof :-- Other,3522,Manufacture of drugs and medicines
293970,Nicotine and its salts,3522,Manufacture of drugs and medicines
293990,Other,3522,Manufacture of drugs and medicines
294000,"Sugars, chemically pure, other than sucrose, lactose, maltose, glucose and fructose; sugar ethers and sugar esters, and their salts, other than products of heading No. 29.37, 29.38 or 29.39.",3511,Manufacture of basic industrial chemicals except fertilizer
294110,Penicillins and their derivatives with a penicillanic acid structure; salts thereof,3522,Manufacture of drugs and medicines
294120,Streptomycins and their derivatives; salts thereof,3522,Manufacture of drugs and medicines
294130,Tetracyclines and their derivatives; salts thereof,3522,Manufacture of drugs and medicines
294140,Chloramphenicol and its derivatives; salts thereof,3522,Manufacture of drugs and medicines
294150,Erythromycin and its derivatives; salts thereof,3522,Manufacture of drugs and medicines
294190,Other,3522,Manufacture of drugs and medicines
294200,Other organic compounds.,3511,Manufacture of basic industrial chemicals except fertilizer
300110,"Glands and other organs, dried, whether or not powdered",3522,Manufacture of drugs and medicines
300120,Extracts of glands or other organs or of their secretions,3522,Manufacture of drugs and medicines
300190,Other,3522,Manufacture of drugs and medicines
300210,"Antisera and other blood fractions and modified immunological products, whether or not obtained by means of biotechnological processes",3522,Manufacture of drugs and medicines
300220,Vaccines for human medicine,3522,Manufacture of drugs and medicines
300230,Vaccines for veterinary medicine,3522,Manufacture of drugs and medicines
300290,Other,3522,Manufacture of drugs and medicines
300310,"Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",3522,Manufacture of drugs and medicines
300320,Containing other antibiotics,3522,Manufacture of drugs and medicines
300331,Containing hormones or other products of heading No. 29.37 but not containing antibiotics :-- Containing insulin,3522,Manufacture of drugs and medicines
300339,Containing hormones or other products of heading No. 29.37 but not containing antibiotics :-- Other,3522,Manufacture of drugs and medicines
300340,Containing alkaloids or derivatives thereof but not containing hormones or other products of heading No. 29.37 or antibiotics,3522,Manufacture of drugs and medicines
300390,Other,3522,Manufacture of drugs and medicines
300410,"Containing penicillins or derivatives thereof, with a penicillanic acid structure, or streptomycins or their derivatives",3522,Manufacture of drugs and medicines
300420,Containing other antibiotics,3522,Manufacture of drugs and medicines
300431,Containing hormones or other products of heading No 29.37 but not containing antibiotics :-- Containing insulin,3522,Manufacture of drugs and medicines
300432,Containing hormones or other products of heading No 29.37 but not containing antibiotics :-- Containing adrenal cortical hormones,3522,Manufacture of drugs and medicines
300439,Containing hormones or other products of heading No 29.37 but not containing antibiotics :-- Other,3522,Manufacture of drugs and medicines
300440,"Containing alkaloids or derivatives thereof but not containing hormones, other products of heading No. 29.37 or antibiotics",3522,Manufacture of drugs and medicines
300450,Other medicaments containing vitamins or other products of heading No. 29.36,3522,Manufacture of drugs and medicines
300490,Other,3522,Manufacture of drugs and medicines
300510,Adhesive dressings and other articles having an adhesive layer,3851,"Manufacture of professional and scientific, and measuring and controlling equipment not elsewhere cl"
300590,Other,3851,"Manufacture of professional and scientific, and measuring and controlling equipment not elsewhere cl"
300610,"Sterile surgical catgut, similar sterile suture materials and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental haemostatics",3522,Manufacture of drugs and medicines
300620,Blood-grouping reagents,3522,Manufacture of drugs and medicines
300630,Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient,3522,Manufacture of drugs and medicines
300640,Dental cements and other dental fillings; bone reconstruction cements,3522,Manufacture of drugs and medicines
300650,First-aid boxes and kits,3522,Manufacture of drugs and medicines
300660,Chemical contraceptive preparations based on hormones or spermicides,3522,Manufacture of drugs and medicines
310100,"Animal or vegetable fertilisers, whether or not mixed together or chemically treated; fertilisers produced by the mixing or chemical treatment of animal or vegetable products.",2902,Chemical and fertilizer mineral mining
310210,"Urea, whether or not in aqueous solution",3512,Manufacture of fertilizers and pesticides
310221,Ammonium sulphate; double salts and mixtures of ammonium sulphate and ammonium nitrate :-- Ammonium sulphate,3512,Manufacture of fertilizers and pesticides
310229,Ammonium sulphate; double salts and mixtures of ammonium sulphate and ammonium nitrate :-- Other,3512,Manufacture of fertilizers and pesticides
310230,"Ammonium nitrate, whether or not in aqueous solution",3512,Manufacture of fertilizers and pesticides
310240,Mixtures of ammonium nitrate with calcium carbonate or other inorganic non-fertilising substances,3512,Manufacture of fertilizers and pesticides
310250,Sodium nitrate,2902,Chemical and fertilizer mineral mining
310260,Double salts and mixtures of calcium nitrate and ammonium nitrate,3512,Manufacture of fertilizers and pesticides
310270,Calcium cyanamide,3512,Manufacture of fertilizers and pesticides
310280,Mixtures of urea and ammonium nitrate in aqueous or ammoniacal solution,3512,Manufacture of fertilizers and pesticides
310290,"Other, including mixtures not specified in the foregoing subheadings",3512,Manufacture of fertilizers and pesticides
310310,Superphosphates,3512,Manufacture of fertilizers and pesticides
310320,Basic slag,3710,Iron and steel basic industries
310390,Other,3512,Manufacture of fertilizers and pesticides
310410,"Carnallite, sylvite and other crude natural potassium salts",2902,Chemical and fertilizer mineral mining
310420,Potassium chloride,3512,Manufacture of fertilizers and pesticides
