HS 2007 Product Code,HS 2007 Product Description,SITC Revision 3 Product Code,SITC Revision 3 Product Description
010110,Live horses/asses/mules/hinnies: pure-bred breeding animals,00151,Horses
010190,Live horses/asses/mules/hinnies other than pure-bred breeding animals,00152,"Asses/mules/hinnies,live"
010210,Live bovine animals: pure-bred breeding animals,00111,"Bovine animals, breeding"
010290,Live bovine animals other than pure-bred breeding animals,00119,"Bovine animals, other"
010310,Live swine: pure-bred breeding animals,00131,"Swine, live for breeding"
010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",00139,"Swine, live, other"
010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",00139,"Swine, live, other"
010410,Live sheep,00121,"Sheep,live"
010420,Live goats,00122,"Goats,live"
010511,"Live fowls of species Gallus domesticus, weighing not >185g",00141,"Poultry,live,max 185 gm"
010512,"Live turkeys, weighing not >185g",00141,"Poultry,live,max 185 gm"
010519,"Live ducks/geese/guinea fowls, weighing not >185g",00141,"Poultry,live,max 185 gm"
010594,"Live fowls of species Gallus domesticus, weighing > 185g",00149,"Poultry live,over 185 gm"
010599,"Live ducks/geese/turkeys/guinea fowls, weighing >185g",00149,"Poultry live,over 185 gm"
010611,Live primates,0019,Live animals n.e.s.
010612,Live whales/dolphins & porpoises (order Cetacea)/manatees & dugongs (order Sirenia),0019,Live animals n.e.s.
010619,"Live mammals, n.e.s.",0019,Live animals n.e.s.
010620,"Live reptiles, incl. snakes & turtles",0019,Live animals n.e.s.
010631,Live birds of prey,0019,Live animals n.e.s.
010632,"Live birds (order Psittaciformes), incl. parrots/parakeets/macaws/cockatoos",0019,Live animals n.e.s.
010639,Live birds (excl. of 0106.31 & 0106.32),0019,Live animals n.e.s.
010690,"Live animals, n.e.s.",0019,Live animals n.e.s.
020110,"Carcasses/half-carcasses of bovine animals, fresh/chilled",01111,"Beef fresh/chld,bone in"
020120,"Meat of bovine animals, fresh/chilled (excl. of 0201.10), bone-in",01111,"Beef fresh/chld,bone in"
020130,"Meat of bovine animals, fresh/chilled, boneless",01112,Beef fresh/chld boneless
020210,"Carcasses/half-carcasses of bovine animals, frozen",01121,"Beef, frozen, bone in"
020220,"Meat of bovine animals, frozen (excl. of 0202.10), bone-in",01121,"Beef, frozen, bone in"
020230,"Meat of bovine animals, frozen, boneless",01122,"Beef, frozen, boneless"
020311,"Carcasses/half-carcasses of swine, fresh/chilled",01221,Pork fresh/chilled
020312,"Hams, shoulders & cuts thereof , fresh/chilled, bone-in",01221,Pork fresh/chilled
020319,"Meat of swine (excl. carcasses/half-carcasses/hams/shoulders & cuts thereof ), fresh/chilled",01221,Pork fresh/chilled
020321,"Carcasses/half-carcasses of swine, frozen",01222,Pork frozen
020322,"Hams, shoulders & cuts thereof , frozen, bone-in",01222,Pork frozen
020329,"Meat of swine (excl. carcasses/half-carcasses/hams/shoulders & cuts thereof ), froxen",01222,Pork frozen
020410,"Carcasses/half-carcasses of lamb, fresh/chilled",01211,Mutton fresh/chilled
020421,"Carcasses/half-carcasses of sheep (excl. lamb), fresh/chilled",01211,Mutton fresh/chilled
020422,"Meat of sheep (excl. lamb & carcasses), fresh/chilled, bone-in",01211,Mutton fresh/chilled
020423,"Meat of sheep (excl. lamb), fresh/chilled, boneless",01211,Mutton fresh/chilled
020430,"Carcasses/half-carcasses of lamb, frozen",01212,Mutton frozen
020441,"Carcasses/half-carcasses of sheep (excl. lamb), frozen",01212,Mutton frozen
020442,"Meat of sheep (excl. lamb & carcasses), frozen, bone-in",01212,Mutton frozen
020443,"Meat of sheep (excl. lamb), frozen, boneless",01212,Mutton frozen
020450,"Meat of goats, fresh/chilled/frozen",01213,"Goat meat,fresh/chld/frz"
020500,"Meat of horses/asses/mules/hinnies, fresh/chilled/frozen",0124,"Meat,equine,frsh/chl/frz"
020610,"Edible offal of bovine animals, fresh/chilled",01251,"Beef offal,fresh/chilled"
020621,"Tongues of bovine animals, frozen",01252,"Beef offal, frozen"
020622,"Livers of bovine animals, frozen",01252,"Beef offal, frozen"
020629,"Edible offal of bovine animals (excl. tongues & livers), frozen",01252,"Beef offal, frozen"
020630,"Edible offal of swine, fresh/chilled",01253,"Swine offal,fresh/chilld"
020641,"Livers of swine, frozen",01254,"Swine offal, frozen"
020649,"Edible offal of swine (excl. liver), frozen",01254,"Swine offal, frozen"
020680,"Edible offal, n.e.s., fresh/chilled",01255,"Offal,sheep etc fresh/ch"
020690,"Edible offal, n.e.s., frozen",01256,"Offal,sheep etc frozen"
020711,"Meat of fowls of species Gallus domesticus, not cut in pieces, fresh/chilled",01231,Poultry(whole)frsh/chld
020712,"Meat of fowls of species Gallus domesticus, not cut in pieces, frozen",01232,Poultry(whole) frozen
020713,"Cuts & edible offal of species Gallus domesticus, fresh/chilled",01234,Poultry cuts fresh/chlld
020714,"Cuts & edible offal of species Gallus domesticus, frozen",01235,"Poultry cuts, frozen"
020724,"Meat of turkeys, not cut in pieces, fresh/chilled",01231,Poultry(whole)frsh/chld
020725,"Meat of turkeys, not cut in pieces, frozen",01232,Poultry(whole) frozen
020726,"Cuts & edible offal of turkey, fresh/chilled",01234,Poultry cuts fresh/chlld
020727,"Cuts & edible offal of turkey, frozen",01235,"Poultry cuts, frozen"
020732,"Meat of ducks/geese/guinea fowls, not cut in pieces, fresh/chilled",01231,Poultry(whole)frsh/chld
020733,"Meat of ducks/geese/guinea fowls, not cut in pieces, frozen",01232,Poultry(whole) frozen
020734,"Fatty livers of ducks/geese/guinea fowls, fresh/chilled",01233,"Liver,goose/duck frsh/ch"
020735,"Meat & edible meat offal of ducks/geese/guinea fowls (excl. of 0207.32-0207.34), fresh/chilled",01234,Poultry cuts fresh/chlld
020736,"Meat & edible meat offal of ducks/geese/guinea fowls (excl. of 0207.32-0207.34), frozen",01235,"Poultry cuts, frozen"
020810,"Meat & edible meat offal of rabbits/hares, fresh/chilled/frozen",01291,"Meat/offal,rabbit/hare"
020830,"Meat & edible meat offal of primates, fresh/chilled/frozen",01299,Other meat nes fr/ch/frz
020840,"Meat & edible offal of whales, dolphins & porpoises (order Cetacea); of manatees & dugongs (order Sirenia), fresh/chilled/frozen",01299,Other meat nes fr/ch/frz
020850,"Meat & edible offal of reptiles, incl. snakes & turtles, fresh/chilled/frozen",01299,Other meat nes fr/ch/frz
020890,"Meat&edible meat offal, n.e.s., fresh/chilled/frozen",01299,Other meat nes fr/ch/frz
020900,"Pig fat (free of lean meat) & poultry fat (not rendered/othw. extracted), fresh/chilled/frozen/salted/in brine/dried/smoked",41131,"Pig,poultry fat unrendrd"
021011,"Hams, shoulders & cuts thereof , of swine, salted/in brine/dried/smoked, bone-in",01611,Ham/shoulder/cuts w bone
021012,"Bellies (streaky) & cuts thereof , of swine, salted/in brine/dried/smoked",01612,Pork bellies/streaky
021019,"Meat of swine (excl. hams/shoulders & cuts thereof & bellies (streaky) & cuts thereof ), salted/in brine/dried/smoked",01619,"Meat,swine,cured nes"
021020,"Meat of bovine animals, salted/in brine/dried/smoked",01681,Beef etc salted/smkd/dry
021091,"Meat & edible meat offal of primates, salted/in brine/dried/smoked, incl. edible flours/meals",01689,Meat/offal cured nes etc
021092,"Meat & edible meat offal of whales/dolphins/porpoises (order Cetacea)/manatees & dugongs (order Sirenia), salted/in brine/dried/smoked, incl. edible flours/meals",01689,Meat/offal cured nes etc
021093,"Meat & edible meat offal of reptiles, incl. snakes & turtles, salted/in brine/dried/smoked, incl. edible flours/meals",01689,Meat/offal cured nes etc
021099,"Meat & edible meat offal, n.e.s., salted/in brine/dried/smoked, incl. edible flours/meals",01689,Meat/offal cured nes etc
030110,Live ornamental fish,03411,"Fish, live"
030191,"Live trout (Salmo trutta, Oncorhynchus mykiss/clarki/aguabonita/gilae/apache/chrysogaster)",03411,"Fish, live"
030192,Live eels (Anguilla spp.),03411,"Fish, live"
030193,Live carp,03411,"Fish, live"
030194,Live bluefin tunas (Thunnus thynnus),03411,"Fish, live"
030195,Live southern bluefin tunas (Thunnus maccoyii),03411,"Fish, live"
030199,"Live fish(excl. of 0301.10-0301.95),n.e.s.",03411,"Fish, live"
030211,"Trout (Salmo trutta, Oncorhynchus mykiss/clarki/aguabonita/gilae/apache/chrysogaster), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)",03412,"Salmon/trout, fresh"
030212,"Pacific salmon/Atlantic salmon/Danube salmon [see list of conventions for species incld.], fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)",03412,"Salmon/trout, fresh"
030219,"Salmonidae (excl. of 0302.11 & 0302.12; excl. fillets/other fish meat of 03.04/livers & roes), fresh/chilled",03412,"Salmon/trout, fresh"
030221,"Halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus/stenolepis), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)",03413,"Fish, flat,fresh/chilled"
030222,"Plaice (Pleuronectes platessa), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)",03413,"Fish, flat,fresh/chilled"
030223,"Sole (Solea spp.), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)",03413,"Fish, flat,fresh/chilled"
030229,"Flat fish (excl. of 0302.21-0302.23) [see list of conventions for species incld.], fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)",03413,"Fish, flat,fresh/chilled"
030231,"Albacore/longfinned tunas (Thunnus alalunga), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)",03414,"Tuna/skipjack/bonito,f/c"
030232,"Yellowfin tunas (Thunnus albacares), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)",03414,"Tuna/skipjack/bonito,f/c"
030233,"Skipjack/stripe-bellied bonito (Euthynnus (Katsuwonus) pelamis), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)",03414,"Tuna/skipjack/bonito,f/c"
030234,"Bigeye tunas (Thunnus obesus), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)",03414,"Tuna/skipjack/bonito,f/c"
030235,"Bluefin tunas (Thunnus thynnus), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)",03414,"Tuna/skipjack/bonito,f/c"
030236,"Southern bluefin tunas (Thunnus maccoyii), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)",03414,"Tuna/skipjack/bonito,f/c"
030239,"Tunas, skipjack & bonito (excl. of 0302.31-0302.36), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)",03414,"Tuna/skipjack/bonito,f/c"
030240,"Herrings (Clupea harengus/pallasii), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)",03415,"Herring/sardine/sprat,fc"
030250,"Cod (Gadus morhua/ogac/macrocephalus), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)",03416,"Cod, fresh/chilled"
030261,"Sardines (Sardina pilchardus, Sardinops spp.)/sardinella (Sardinella spp.)/brisling/sprats (Sprattus sprattus), fresh/chilled (excl. fillets/other fish meat of 03.04/livers/roes)",03415,"Herring/sardine/sprat,fc"
030262,"Haddock (Melanogrammus aeglefinus), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)",03418,"Fish, n.e.s. fresh/chld"
030263,"Coalfish (Pollachius virens), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)",03418,"Fish, n.e.s. fresh/chld"
030264,"Mackerel (Scomber scombrus/australasicus/japonicus), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)",03417,"Mackerel, fresh/chilled"
030265,"Dogfish & other sharks, fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)",03418,"Fish, n.e.s. fresh/chld"
030266,"Eels (Anguilla spp.), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)",03418,"Fish, n.e.s. fresh/chld"
030267,"Swordfish (Xiphias gladius), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)",03418,"Fish, n.e.s. fresh/chld"
030268,"Toothfish (Dissostichus spp.),fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)",03418,"Fish, n.e.s. fresh/chld"
030269,"Fish,n.e.s. in 03.02, fresh/chilled(excl. fillets/other fish meat of 03.04/livers & roes).",03418,"Fish, n.e.s. fresh/chld"
030270,"Fish livers & roes, fresh/chilled",03419,"Fish liver/roe,frsh/chld"
030311,"Sockeye salmon (red salmon) (Oncorhynchus nerka), frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03421,"Salmon/trout, frozen"
030319,"Pacific salmon (Oncorhynchus gorbuscha/keta/tschawytscha/kisutch/masou/rhodurus), frozen (excl. of 0303.11; excl. fillets/other fish meat of 03.04/livers & roes)",03421,"Salmon/trout, frozen"
030321,"Trout (Salmo trutta, Oncorhynchus mykiss/clarki/aguabonita/gilae/apache/chrysogaster), frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03421,"Salmon/trout, frozen"
030322,"Atlantic salmon (Salmo salar) & Danube salmon (Hucho hucho), frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03421,"Salmon/trout, frozen"
030329,"Salmonidae (excl. of 0303.21 & 0303.22), frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03421,"Salmon/trout, frozen"
030331,"Halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus/stenolepis), frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03422,"Fish, flat, frozen"
030332,"Plaice (Pleuronectes platessa), frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03422,"Fish, flat, frozen"
030333,"Sole (Solea spp.), frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03422,"Fish, flat, frozen"
030339,"Flat fish (excl. of 0303.31-0303.33) [see list of conventions for species incld.], frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03422,"Fish, flat, frozen"
030341,"Albacore/longfinned tunas (Thunnus alalunga), frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03423,"Tuna/skipjack/bonito,frz"
030342,"Yellowfin tunas (Thunnus albacares), frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03423,"Tuna/skipjack/bonito,frz"
030343,"Skipjack/stripe-bellied bonito (Euthynnus (Katsuwonus) pelamis), frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03423,"Tuna/skipjack/bonito,frz"
030344,"Bigeye tunas (Thunnus obesus), frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03423,"Tuna/skipjack/bonito,frz"
030345,"Bluefin tunas (Thunnus thynnus), frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03423,"Tuna/skipjack/bonito,frz"
030346,"Southern bluefin tunas (Thunnus maccoyii), frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03423,"Tuna/skipjack/bonito,frz"
030349,"Tunas (excl. of 0303.41-0303.46), frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03423,"Tuna/skipjack/bonito,frz"
030351,"Herrings (Clupea harengus, Clupea pallasii), frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03424,"Herring/sardine/sprat,fz"
030352,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus), frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03425,"Cod,frozen,exc.liver/roe"
030361,"Swordfish (Xiphias gladius), frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03428,"Fish nes,frzn ex liv/roe"
030362,"Toothfish (Dissostichus spp.),frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03428,"Fish nes,frzn ex liv/roe"
030371,"Sardines (Sardina pilchardus, Sardinops spp.)/sardinella (Sardinella spp.)/brisling/sprats (Sprattus sprattus), frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03424,"Herring/sardine/sprat,fz"
030372,"Haddock (Melanogrammus aeglefinus), frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03428,"Fish nes,frzn ex liv/roe"
030373,"Coalfish (Pollachius virens), frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03428,"Fish nes,frzn ex liv/roe"
030374,"Mackerel (Scomber scombrus/australasicus/japonicus), frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03426,"Mackerel,frozen,exc.roe"
030375,"Dogfish & other sharks, frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03428,"Fish nes,frzn ex liv/roe"
030376,"Eels (Anguilla spp.), frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03428,"Fish nes,frzn ex liv/roe"
030377,"Sea bass (Dicentrarchus labrax/punctatus), frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03428,"Fish nes,frzn ex liv/roe"
030378,"Hake (Merluccius spp., Urophycis spp.), frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03427,"Hake,frozen,exc.liv/roe"
030379,"Fish (excl. of 0303.71 - 0303.78),n.e.s., frozen (excl. fillets/other fish meat of 03.04/livers & roes)",03428,"Fish nes,frzn ex liv/roe"
030380,"Fish livers & roes, frozen",03429,"Fish liver/roe,frozen"
030411,"Swordfish (Xiphias gladius),fresh/chilled",03451,"Fish fillets/meat,frs/ch"
030412,"Toothfish (Dissostichus spp.),fresh/chilled ",03451,"Fish fillets/meat,frs/ch"
030419,"Fish fillets&other fish meat (excl. of 0304.11-0304.12, whether/not minced), fresh/chilled",03451,"Fish fillets/meat,frs/ch"
030421,"Swordfish (Xiphias gladius),frozen fillets",0344,"Fish fillets,frozen"
030422,"Toothfish (Dissostichus spp.), frozen fillets",0344,"Fish fillets,frozen"
030429,"Fish fillets&other fish meat (excl. of 0304.21-0304.92, whether/not minced), frozen fillets",0344,"Fish fillets,frozen"
030491,"Swordfish (Xiphias gladius),n.e.s.",03455,"Fish meat exc.fillet,frz"
030492,"Toothfish (Dissostichus spp.),n.e.s.",03455,"Fish meat exc.fillet,frz"
030499,"Fish fillets&other fish meat (excl. of 0304.11-0304.29, whether/not minced),n.e.s.",03455,"Fish meat exc.fillet,frz"
030510,"Flours, meals & pellets of fish, fit for human consumption",0355,Fish meal fit for food
030520,"Livers & roes of fish, dried/smoked/salted/in brine",0354,"Fish liver/roe,dr/sm/sal"
030530,"Fish fillets, dried/salted/in brine but not smoked",03512,"Fish fillets,dried/saltd"
030541,"Pacific salmon/Atlantic salmon/Danube salmon [see list of conventions for species incld.], smoked, incl. fillets",0353,Fish smoked(exc fillets)
030542,"Herrings (Clupea harengus/pallasii), smoked, incl. fillets",0353,Fish smoked(exc fillets)
030549,"Smoked fish (excl. of 0305.41 & 0305.42), incl. fillets",0353,Fish smoked(exc fillets)
030551,"Cod (Gadus morhua/ogac/macrocephalus), dried, whether/not salted but not smoked",03511,"Cod, dried"
030559,"Dried fish other than cod (Gadus morhua/ogac/macrocephalus), whether/not salted but not smoked",03513,Fish(ex cod)dried/salted
030561,"Herrings (Clupea harengus/pallasii), salted (but not dried/smoked)/in brine",03529,"Fish n.e.s.salted,wet"
030562,"Cod (Gadus morhua/ogac/macrocephalus), salted (but not dried/smoked)/in brine",03521,"Cod, salted,not drd/smkd"
030563,"Anchovies (Engraulis spp.), salted (but not dried/smoked)/in brine",03522,"Anchovies,salted,not dry"
030569,"Fish other than herrings (Clupea harengus/pallasii), cod (Gadus morhua/ogac/macrocephalus) & anchovies (Engraulis spp.), salted (but not dried/smoked)/in brine",03529,"Fish n.e.s.salted,wet"
030611,"Rock lobster & other sea crawfish (Palinurus spp., Panulirus spp., Jasus spp.), whether/not in shell, frozen",03619,Crustaceans n.e.s.frozen
030612,"Lobsters (Homarus spp.), whether/not in shell, frozen",03619,Crustaceans n.e.s.frozen
030613,"Shrimps & prawns, whether/not in shell, frozen",03611,"Shrimps/prawns, frozen"
030614,"Crabs, whether/not in shell, frozen",03619,Crustaceans n.e.s.frozen
030619,"Frozen crustaceans (excl. of 0306.11-0306.14); frozen flours/meals/pellets of crustaceans, fit for human consumption",03619,Crustaceans n.e.s.frozen
030621,"Rock lobster & other sea crawfish (Palinurus spp., Panulirus spp., Jasus spp.), whether/not in shell, other than frozen",0362,"Crustaceans, not frozen"
030622,"Lobsters (Homarus spp.), whether/not in shell, other than frozen",0362,"Crustaceans, not frozen"
030623,"Shrimps & prawns, whether/not in shell, other than frozen",0362,"Crustaceans, not frozen"
030624,"Crabs, whether/not in shell, other than frozen",0362,"Crustaceans, not frozen"
030629,"Crustaceans, other than frozen (excl. of 0306.21-0306.24); flours/meals/pellets of crustaceans, fit for human consumption, other than frozen",0362,"Crustaceans, not frozen"
030710,"Oysters, whether/not in shell, live/fresh/chilled/frozen/dried/salted/in brine",03631,Oysters
030721,"Scallops, incl. queen scallops (genera Pecten/Chlamys/Placopecten), live/fresh/chilled",03635,"Shell fish nes,frsh/chld"
030729,"Scallops, incl. queen scallops (genera Pecten/Chlamys/Placopecten), other than live/fresh/chilled",03639,"Shell fish nes,fz/dr/sal"
030731,"Mussels (Mytilus spp., Perna spp.), live/fresh/chilled",03635,"Shell fish nes,frsh/chld"
030739,"Mussels (Mytilus spp., Perna spp.), other than live/fresh/chilled",03639,"Shell fish nes,fz/dr/sal"
030741,"Cuttle fish (Sepia officinalis, Rossia macrosoma, Sepiola spp.) & squid (Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp.), live/fresh/chilled",03633,"Octopus/squid,frsh/chlld"
030749,"Cuttle fish (Sepia officinalis, Rossia macrosoma, Sepiola spp.) & squid (Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp.), other than live/fresh/chilled",03637,"Octopus/squid,frz/dry/sa"
030751,"Octopus (Octopus spp.), live/fresh/chilled",03633,"Octopus/squid,frsh/chlld"
030759,"Octopus (Octopus spp.), other than live/fresh/chilled",03637,"Octopus/squid,frz/dry/sa"
030760,Snails (excl. sea snails),01293,Edible snails(not sea)
030791,"Molluscs & invertebrates (excl. of 0307.10-0307.60), live/fresh/chilled",03635,"Shell fish nes,frsh/chld"
030799,"Molluscs & invertebrates (excl. of 0307.10-0307.60), frozen/dried/salted/in brine; incl. flours/meals/pellets of aquatic invertebrates other than crustaceans, fit for human consumption",03639,"Shell fish nes,fz/dr/sal"
040110,"Milk & cream, not concentrated/sweetened, fat content by weight not >1%",02211,Milk (max fat 1%)
040120,"Milk & cream, not concentrated/sweetened, fat content by weight >1% but not >6%",02212,Milk (fat 1%-6%)
040130,"Milk & cream, not concentrated/sweetened, fat content by weight >6%",02213,Cream (min fat 6%)
040210,"Milk in powder/granules/other solid form, fat content by weight not >1.5%",02221,"Milk powder, fat < 1.5%"
040221,"Milk in powder/granules/other solid form, unsweetened, fat content by weight >1.5%",02222,Milk/cream powder nes
040229,"Milk in powder/granules/other solid form, sweetened, fat content by weight >1.5%",02222,Milk/cream powder nes
040291,"Milk & cream, concentrated (excl. in powder), unsweetened",02223,"Milk(ex dry) prsvd,unswt"
040299,"Milk & cream, concentrated (excl. in powder), sweetened",02224,"Milk(ex dry) prsvd,swtnd"
040310,Yogurt,02231,Yogurt
040390,"Buttermilk/curdled milk & cream/kephir & other fermented/acidified milk & cream, whether/not concentrated/sweetened/flavoured/containing fruit/nuts/cocoa",02232,Buttermilk etc.
040410,"Whey & modified whey, whether/not concentrated/sweetened",02241,Whey
040490,"Milk products of natural milk constituents, whether/not sweetened, n.e.s.",02249,Natural milk prods n.e.s
040510,Butter,0230,"Butter, milk fats"
040520,Dairy spreads,0230,"Butter, milk fats"
040590,"Fats & oils derived from milk, other than butter & dairy spreads",0230,"Butter, milk fats"
040610,"Fresh (unripened/uncured) cheese, incl. whey cheese, & curd",02491,"Cheese,unfermented,n.e.s"
040620,"Grated/powdered cheese, of all kinds",0241,"Cheese,grated/powdered"
040630,"Processed cheese, not grated/powdered",0242,"Cheese,processed n.e.s."
040640,Blue-veined cheese,0243,"Cheese, blue veined"
040690,Cheese (excl. of 0406.10-0406.40),02499,Cheese and curd nes
040700,"Birds' eggs, in shell, fresh/preserved/cooked",0251,Eggs in shell
040811,"Egg yolks, dried, whether/not containing added sugar/other sweetening matter",02521,Eggs - dried
040819,"Egg yolks (excl. dried), whether/not containing added sugar/other sweetening matter",02522,"Eggs,preserved exc dried"
040891,"Birds' eggs, not in shell (excl. yolks), dried, whether/not containing added sugar/other sweetening matter",02521,Eggs - dried
040899,"Birds' eggs, not in shell (excl. yolks), other than dried, whether/not containing added sugar/other sweetening matter",02522,"Eggs,preserved exc dried"
040900,Natural honey,0616,Natural honey
041000,"Edible products of animal origin, n.e.s.",09892,Edible animl prodcts nes
050100,"Human hair, unworked, whether/not washed/scoured; waste of human hair",29191,"Human hair,unworked,etc"
050210,Pigs'/hogs'/boars' bristles & hair & waste thereof,29192,"Brush-making hair,etc"
050290,Badger hair & other brush making hair; waste of such bristles/hair,29192,"Brush-making hair,etc"
050400,"Guts, bladders & stomachs of animals (other than fish), whole & pieces thereof , fresh/chilled/frozen/salted/in brine/dried/smoked",29193,"Gut,bladders,etc nonfish"
050510,Feathers of a kind used for stuffing; down,29195,Birds skins/feathers/etc
050590,"Skins & other parts of birds with feathers/down; feathers & parts of feathers (excl. of 0505.10), not further worked than cleaned, disinfected/treated for preservation; powder & waste of feathers/parts of feathers",29195,Birds skins/feathers/etc
050610,Ossein & bones treated with acid,29111,Bones etc.
050690,"Bones & horn-cores, unworked, defatted, simply prepared but not cut to shape, treated with acid/degelatinised (excl. of 0506.10); powder & waste of these products",29111,Bones etc.
050710,Ivory; ivory powder & waste,29116,Ivory/tortoise-shell/etc
050790,"Tortoise-shell, whalebone & whalebone hair, horns, antlers, hooves, nails, claws & beaks, unworked/simply prepared but not cut to shape; powder & waste of these products",29116,Ivory/tortoise-shell/etc
050800,"Coral & similar materials, unworked/simply prepared but not othw. worked; shells of molluscs/crustaceans/echinoderms & cuttle-bone, unworked/simply prepared but not cut to shape, powder & waste thereof ",29115,Coral/shells/cuttlebone
051000,"Ambergris, castoreum, civet & musk; cantharides; bile, whether/not dried; glands & other animal products used in the preparation of pharmaceutical products, fresh/chilled/frozen/othw. provisionally perserved",29198,Ambergris/civet/musk/etc
051110,Bovine semen,29194,Bovine semen
051191,"Products of fish/crustaceans, molluscs/other aquatic invertebrates; dead animals of Ch.3, unfit for human consumption",29196,Fish/shellfish waste
051199,"Animal products not elsewhere specified/incld. (excl. of 0511.10); dead animals of Ch. 1, unfit for human consumption",29199,Animal products n.e.s.
060110,"Bulbs, tubers, tuberous roots, corms, crowns & rhizomes, dormant",29261,Bulbs/tubers/corms/etc
060120,"Bulbs, tubers, tuberous roots, corms, crowns & rhizomes, in growth/in flower; chicory plants & roots (excl. of 12.12)",29261,Bulbs/tubers/corms/etc
060210,Unrooted cuttings & slips,29269,Live plants/cuttings nes
060220,"Trees, shrubs & bushes, grafted/not, of kinds which bear edible fruit/nuts, incl. their roots",29269,Live plants/cuttings nes
060230,"Rhododendrons & azaleas, grafted/not. incl. their roots",29269,Live plants/cuttings nes
060240,"Roses, grafted/not, incl. their roots",29269,Live plants/cuttings nes
060290,"Live plants, n.e.s., incl. their roots; mushroom spawn",29269,Live plants/cuttings nes
060311,Fresh roses,29271,Cut flowers
060312,Fresh carnations,29271,Cut flowers
060313,Fresh orchids,29271,Cut flowers
060314,Fresh chrysanthemums,29271,Cut flowers
060319,"Cut flowers & flower buds of a kind suit. for bouquets/ornamental purposes(excl. of 0603.11-0603.14), fresh",29271,Cut flowers
060390,"Cut flowers & flower buds of a kind suit. for bouquets/ornamental purposes, dried/dyed/bleached/impregnated/othw. prepared",29271,Cut flowers
060410,Mosses & lichens,29272,"Cut foliage, etc"
060491,"Foliage, branches & other parts of plants, without flowers/flower buds, & grasses, mosses & lichens, being goods of a kind suit. for bouquets/ornamental purposes, fresh",29272,"Cut foliage, etc"
060499,"Foliage, branches & other parts of plants, without flowers/flower buds/grasses (excl. of 0604.10), being goods of a kind suitable for bouquets/ornamental purposes, dried/dyed/bleached/impregnated/othw. prepared",29272,"Cut foliage, etc"
070110,"Seed potatoes, fresh/chilled",0541,Potatoes frsh excl sweet
